accX,accY,accZ,mediaMovel_accX,mediaMovel_accY,mediaMovel_accZ,variancia_accX,variancia_accY,variancia_accZ,Y
-1.320416666666667,0.6495833333333334,-1.027916666666668,0.06872018348623853,-0.04089449541284408,-0.19227981651376247,-0.0010495086495726199,0.0005200386031746019,-0.0016449236630049734,0.32
-1.4345833333333335,0.9883333333333334,-1.7625000000000028,0.02785555555555556,-0.07852962962962964,0.024840740740742717,0.0006053917525773141,-0.001190074432989686,-0.004754959725085895,0.32
-1.405416666666667,0.98375,-1.7808333333333337,-0.033860404435746935,0.001080234833659502,-0.02923679060665485,-0.0005405327081807005,0.0032033372991452855,0.010765394481077384,0.32
-1.5045833333333336,0.9075,-1.609166666666665,-0.00470000000000001,-0.002470370370370345,-0.05611851851851668,-0.00020016233352522896,0.001005922671272301,0.0020798048743039532,0.32
-1.5483333333333333,1.1870833333333333,-1.8362499999999997,0.07166296296296298,-0.05593703703703712,0.010648148148149517,-0.0014950724398625917,0.0007727509278350562,0.0011019558762875234,0.32
-1.561666666666667,1.42375,-1.5387500000000003,0.0026646185355862703,-0.007995903737839288,0.11064413722478328,-0.0019358306869712112,-0.003160388439932318,-0.004651295458545484,0.32
-1.4583333333333335,1.3133333333333335,-1.3237499999999986,0.009570370370370382,-0.0451037037037037,0.062325925925925674,-0.0017689782222222055,-0.0001825079444444438,0.004110563888890396,0.32
-1.4779166666666668,1.105,-0.8945833333333333,0.02978801843317974,-0.016710701484895035,0.10960163850486282,-0.002046484123711295,0.003755179793814434,0.0037660209622002744,0.32
-1.5137500000000002,1.5245833333333336,-1.4275000000000002,0.05634074074074075,0.059522222222222226,0.018307407407409215,0.00021771704471317075,0.0004480047284590137,-0.002249646516983273,0.32
-1.4275,1.4100000000000001,-1.6733333333333338,0.06134444444444445,-0.08522592592592593,0.14479629629629542,0.0010126485000000087,0.0008600308333332656,0.0029671179999971597,0.32
-1.4733333333333334,1.1625,-0.7158333333333342,0.058435779816513767,0.0995137614678899,-0.02340366972476815,0.0006417536703296782,0.0008800368449328327,0.0022354073553130065,0.32
-1.5837500000000002,1.0391666666666666,-0.8641666666666676,0.041655555555555564,0.1263851851851852,0.010907407407406922,-0.00037477890034363134,0.001936960962199293,0.004118033608248185,0.32
-1.5012500000000002,1.2325,-1.1724999999999994,-0.08524770642201837,0.032302752293577985,-0.032637614678897364,-0.0028090411135531118,-0.0021360920537241476,-0.005155746031746306,0.32
-1.3941666666666668,1.0966666666666667,-1.126666666666667,0.015692592592592605,-0.05112222222222221,0.062270370370368866,0.000224356323162549,-0.0009691829130685147,-0.004377974438686406,0.32
-1.466666666666667,1.1908333333333334,-1.302083333333334,0.05242805939580134,-0.04671991807475681,0.05508858166922792,-0.0012601333179811805,-0.0010227144118211996,-0.001818688927269902,0.32
-1.4516666666666669,1.0195833333333335,-1.3887499999999982,0.08553814644137225,-0.0022549923195083754,-0.03105376344086075,0.0006720178006873086,0.0013559441924398674,0.007353265704466712,0.32
-1.57125,1.15625,-0.9683333333333319,0.01933703703703704,0.026144444444444442,0.02214814814814936,0.00015552251775091328,0.001911827871809611,0.006456496181154807,0.32
-1.5429166666666667,0.9570833333333333,-1.0183333333333344,0.011485972850678736,0.11689411764705884,-0.1258751131221736,0.0010591238172588952,0.000778070037225056,0.00805752148900091,0.32
-1.5058333333333334,0.9454166666666666,-1.661666666666667,0.059644444444444444,-0.1074074074074074,0.05826666666666647,0.0005047786666666693,0.00373874411111106,0.0009058712777785284,0.32
-1.5108333333333335,0.9487500000000001,-1.7604166666666679,0.0033629629629629565,0.004688888888888854,-0.030422222222222572,-0.0008279507777777741,-0.00015899105555554002,-0.004395287722224219,0.32
-1.4620833333333332,0.8166666666666668,-1.6295833333333345,0.024874551971326174,-0.020581669226830523,-0.12752073732718827,-0.00047744079831126256,0.0009686123968528238,0.004039813164458027,0.32
-1.4033333333333335,0.65125,-1.4816666666666674,0.001972477064220171,-0.04146788990825695,0.08922935779816576,0.001012987428571419,0.0008801199120879221,0.007085723623929572,0.32
-1.5329166666666665,0.8712500000000001,-1.6829166666666655,-0.027725925925925904,-0.04872592592592595,0.08873333333333377,-0.0003656265979381434,0.0008500939518899971,0.0029158768384879227,0.32
-1.4279166666666667,0.3441666666666667,-0.7829166666666652,0.050558115719406035,-0.03852534562211984,0.11461751152073774,0.001607651164835155,-0.0013708664029304044,-0.002532166134307205,0.32
-1.4825000000000002,0.8475,-1.3825000000000003,-0.04981874039938555,0.028774193548387117,-0.1140645161290319,8.430405498281203e-05,0.002045506048109961,0.0068499228178692945,0.32
-1.5441666666666667,0.9741666666666667,-1.5337500000000013,0.038788888888888894,-0.06303333333333339,-0.03308888888888717,0.0002627035425062526,0.00528400669353289,0.004354693809251131,0.32
-1.4945833333333336,0.7970833333333334,-1.446666666666669,0.007392592592592607,-0.04448148148148143,0.06012222222222441,-0.0002708764690078575,0.000547341853770868,0.0001620470543082838,0.32
-2.612083333333333,-0.9041666666666666,1.6320833333333322,-0.036333845366103415,-0.015461341525857625,0.04197235023041124,0.010716855120274954,-0.00036385951890034046,-0.0014165304467351966,0.62
-2.683333333333333,-0.9079166666666669,1.6475000000000009,-0.24359259259259264,-0.041722222222222216,0.008144444444445398,-0.005291250017271147,0.0007239151333717107,0.00015914586835508258,0.62
-2.5879166666666666,-0.7816666666666667,1.4670833333333313,-0.3038074074074074,-0.03413703703703702,-0.006414814814812431,0.009487450555555596,-0.0013576963333333308,-0.00022233272222354702,0.62
-2.497916666666667,-0.5145833333333333,1.3175000000000008,-0.12230740740740743,-0.05309629629629628,0.013122222222223812,0.003774915524851312,0.0012885675379005921,-0.0001921433275757986,0.62
-2.5325,-0.31333333333333335,1.1762500000000014,-0.1621740740740741,-0.013862962962962938,-0.04667777777777893,-0.0011821292803684616,-2.4623174054883012e-05,-0.0023372528574170555,0.62
-2.4833333333333334,-0.41875000000000007,1.3141666666666705,-0.1423328213005632,0.009302611367127511,-0.009796210957501827,-0.009695217152625168,0.001125441680097687,0.0004972832039070851,0.62
-2.4050000000000002,-0.29000000000000004,1.4020833333333353,-0.11924311926605505,-0.0014036697247706564,0.0010458715596328716,0.002071291134020617,0.0009592867353951902,0.0021104476975949537,0.62
-2.4866666666666672,-0.09291666666666662,1.0175000000000018,-0.12311725550435228,-0.00011264720942141815,0.006140296979006976,0.004847576250239842,0.0022268959355210196,-0.0028015585799260456,0.62
-2.39,-0.19166666666666668,1.4266666666666659,-0.07269629629629631,0.012018518518518567,-0.04027777777777608,-0.00013636924966417552,0.0006612605641911355,0.005299639194013061,0.62
-2.4150000000000005,-0.07999999999999996,1.2283333333333353,-0.10921044546851,-0.01912749615975423,0.04130056323604592,-0.006913541718213054,-0.00036324852233677284,-0.00581657938144281,0.62
-2.464583333333333,-0.10583333333333336,1.1445833333333315,-0.09374500768049157,0.007862775217613943,0.0031725550435233174,0.007194902137785435,0.00043637422375743945,-0.0007302598963726294,0.62
-2.4529166666666664,-0.14708333333333332,1.3224999999999998,-0.06370000000000002,0.009192592592592586,-0.06962592592592465,0.011935087972508598,0.0006956043298969043,-0.0036304916838488573,0.62
-2.525416666666667,-0.17541666666666667,1.4079166666666687,-0.22105478750640042,0.003555555555555562,-0.030930875576036243,-0.004467407285223372,0.0009349731958762935,0.004556849140892084,0.62
-2.4979166666666672,-0.16374999999999998,1.2629166666666656,-0.04132309267793137,0.012766001024065554,-0.03173579109062885,0.0008497475340625352,0.002856432838226827,0.0020761455075805485,0.62
-2.4345833333333333,-0.17291666666666664,1.4779166666666672,-0.21203211009174314,0.0411146788990826,-0.052220183486237914,0.005496866266178256,0.0007196016605616577,0.00144262231990493,0.62
-2.4895833333333335,-0.15333333333333335,1.4716666666666676,-0.08913056835637481,0.011588325652841819,0.020057347670251247,-0.002509622474226786,0.0002803999312714716,0.005335949965636289,0.62
-2.4116666666666666,-0.19625,1.2091666666666665,-0.14073853211009174,-0.007302752293577991,-0.0033073394495417574,0.007824223882783886,0.0004773749059829016,-0.0016244264322346734,0.62
-2.3516666666666666,-0.32166666666666666,1.2524999999999995,-0.1160266257040451,-0.009603686635944714,0.04691449052739394,-0.006478812517006764,-0.0006339039455782311,0.0032108704761902654,0.62
-2.452083333333334,-0.04708333333333328,1.137083333333333,-0.1322037037037037,0.01824444444444448,0.002107407407404338,0.013572755601374588,0.001150993058419232,0.0009831984879736626,0.62
-2.515416666666667,-0.0320833333333333,1.2341666666666686,-0.28510803891449055,0.0023758320532514254,-0.06069431643624945,0.001886275125695669,-0.0011119472500479835,-0.0024042642103216036,0.62
-2.414166666666667,-0.09250000000000003,1.3916666666666693,-0.18723809523809526,-0.05375320020481311,0.104423963133641,-0.01595775093528698,0.0014532696849816865,-9.966484004975476e-05,0.62
-2.469583333333334,-0.12916666666666674,1.2991666666666646,0.00785185185185187,0.03324814814814814,0.06777407407407487,0.003786688098253707,0.0008206980003837958,0.0005057292343117348,0.62
-2.5366666666666666,-0.018333333333333257,1.2783333333333342,-0.1766814814814815,0.03216666666666668,-0.0860259259259255,0.002331953814432991,0.001435882817869423,-0.00020576652920986302,0.62
-2.447916666666667,0.025416666666666615,1.1333333333333346,-0.2051326164874552,0.023096774193548414,-0.09647311827956706,0.009531838905982908,0.0003871686642246677,0.00017599558485728237,0.62
-2.454583333333334,-0.04708333333333331,1.2699999999999996,-0.1720148148148148,0.041007407407407395,0.007244444444443943,0.005394668109767839,-0.000704464033774708,-0.0017872988370743245,0.62
-2.5050000000000003,-0.16708333333333328,1.3966666666666665,-0.15474444444444446,-0.014507407407407441,0.0337444444444408,-0.0048712510612166846,-0.00038684659374399206,0.002738787702934363,0.62
-2.496666666666667,-0.09958333333333327,1.449583333333333,-0.1253988735279058,0.04516129032258065,-0.07145519713261628,0.005210341237113364,0.0004962356013745719,-0.004673411065290272,0.62
-2.5370833333333334,0.013333333333333336,1.1845833333333307,-0.2124,0.009714814814814815,0.0061222222222241385,0.0009118804444444503,0.00036072177777779057,-0.0036589319444464592,0.62
-2.455416666666667,-0.05833333333333329,1.4312500000000021,-0.23536238532110093,0.03041284403669728,0.06720642201834792,0.0075916318213057055,-0.0001285941580755996,-0.0034813157388302006,0.62
-2.4825000000000004,0.022083333333333288,1.4304166666666678,-0.24629800307219665,-0.002576548899129505,0.02444854070660618,-0.007367147956246399,-0.00011978295144886037,-0.005864583872577649,0.62
-3.3970833333333332,0.6179166666666667,1.456249999999999,-0.12415156169994881,0.12086431131592425,0.0670742447516659,-0.0018718827096526613,0.006747795294569189,0.0005981531990024921,1.15
-3.433333333333334,0.48166666666666674,1.2154166666666697,-0.1462592592592593,0.19794074074074075,0.07131851851852034,-0.0024358052233677124,-0.005989185773195883,0.0008376542955326229,1.15
-3.42625,0.2354166666666667,1.2699999999999978,-0.06655963302752294,0.27201834862385327,0.0716330275229371,-0.006169719833943842,-0.0022237411868131773,0.0027502571135544773,1.15
-3.359166666666667,0.8725000000000002,1.3341666666666665,-0.13613761467889907,0.15751834862385325,0.11082110091743047,0.02364726231990235,-0.007056167814407842,0.010649085186813522,1.15
-3.4758333333333336,0.004166666666666652,1.2183333333333337,-0.09228888888888888,0.0928222222222222,0.03587037037037,0.004199905841924402,-0.0022584962199312802,-0.004978596082474175,1.15
-3.4420833333333336,0.6129166666666667,1.3637499999999996,-0.16836697247706428,0.18971100917431194,0.12881651376146763,0.01376433633211236,-0.02485593287423689,0.004027316590964742,1.15
-3.42125,0.3745833333333333,1.253333333333332,-0.10468518518518519,0.13751111111111108,0.07256296296296227,0.01077026467353951,0.01605414460481097,0.001963266323024449,1.15
-3.4970833333333333,0.5691666666666666,1.2837499999999977,-0.05327064220183489,0.09687155963302754,0.041128440366973607,0.009013146686202698,0.0014322247814407968,0.006746441963370188,1.15
-3.282083333333334,0.1933333333333333,0.6541666666666668,-0.18887045570916544,0.08175729646697388,0.07145314900153643,-0.013491448526077102,0.013547022131519329,-0.012134240816326435,1.15
-3.535833333333334,0.5162499999999999,1.328333333333335,-0.14617037037037037,0.12568148148148153,0.08002962962962812,0.002970628961811571,0.007365388293993469,0.006342577624256707,1.15
-3.455,0.48083333333333345,1.2687500000000007,-0.06276666666666669,0.2590555555555556,0.07301851851851993,-0.015719112922663606,0.00630885265783919,-0.004197931452696393,1.15
-3.557083333333333,0.6833333333333333,1.429166666666669,-0.1310189452124936,0.11876907322068614,0.06404301075268748,0.0014906680176549614,-0.005682878587603191,0.0011843855843406553,1.15
-3.46625,-0.22208333333333327,1.0254166666666684,-0.03457777777777778,0.10890370370370372,0.047900000000000276,0.0015915327147766334,-0.0028769049484536208,0.00031152934707886354,1.15
-3.50375,0.9554166666666667,1.5112499999999986,-0.028374074074074072,0.11486666666666666,0.03318518518518587,0.009523621416234876,-0.034680104609479914,0.002062413540586991,1.15
-3.3687500000000004,0.3070833333333333,1.0579166666666673,-0.036177777777777774,0.17626666666666668,0.04967037037036981,-0.017159331199385897,0.01224957043177894,-0.002899102084052977,1.15
-3.3454166666666674,-0.24624999999999994,0.9970833333333342,-0.07277828981054787,0.39407066052227346,0.11278648233487232,-0.0010345201374570429,-0.009175289484536109,0.004212506872851955,1.15
-3.5508333333333333,0.14583333333333334,1.3479166666666664,-0.027426523297491033,0.13277624167946747,0.055903737839221535,7.305791452987681e-05,-0.019591756815628802,-0.0011311535042736118,1.15
-3.4141666666666675,0.5279166666666667,1.4433333333333316,-0.05533230926779315,0.05012800819252432,0.011035330261135456,0.00919262835653236,-0.0016248713455433647,0.004486891799756851,1.15
-3.3912500000000008,0.3075,1.389166666666668,-0.08731851851851855,0.09951111111111112,0.055985185185186026,0.007342230721649481,0.01310067195876289,0.0027540492783513816,1.15
-3.4345833333333338,0.1241666666666667,1.1675000000000022,-0.13904966717869946,0.07518074756784436,0.08855094726062518,0.009971148109965633,-0.0023617824054982667,0.0013439646048112493,1.15
-3.5745833333333343,0.25375,1.3591666666666669,-0.05989144905273938,0.04579621095750128,-0.01444342037890678,-0.015221008635578584,0.0015875460986374823,-0.017011615828055715,1.15
-3.447916666666667,0.37791666666666673,1.235833333333332,-0.09488532110091745,0.019293577981651322,0.014995412844037048,0.006898014226804125,0.0201722310652922,0.008688174432990269,1.15
-3.3137499999999998,0.27708333333333335,1.1916666666666682,-0.27668407578084997,0.14878853046594986,0.19258576548899065,0.0025561961082324544,-0.004146089794665159,-0.0036287409556700866,1.15
-3.3154166666666667,-0.14875000000000002,0.7879166666666659,0.06007037037037036,0.0897,-0.031188888888888044,0.007897050611111102,-0.0026195341666667427,0.008832722611111017,1.15
-3.362083333333333,0.10374999999999998,1.2329166666666662,-0.0740768049155146,0.06054480286738359,0.03981566820276505,0.005840671101343127,-0.005366529133089111,-0.0032177696117218525,1.15
-3.41,0.5820833333333333,1.243333333333334,-0.06509779825908857,0.09305683563748082,0.02643522785458252,0.0024000930584192615,0.01814208467353952,0.008799578831615845,1.15
-3.3741666666666665,-0.41458333333333336,0.8329166666666659,-0.0812814814814815,0.05030000000000001,0.0025851851851843577,-0.009334817209748603,0.014193506505469203,-0.0037324524889651295,1.15
-3.4366666666666674,0.2533333333333333,1.1541666666666668,-0.007215596330275201,-0.04779357798165135,-0.04478899082568866,-0.00933265085910654,0.007860876219931305,-0.0014243874914092979,1.15
-3.4345833333333333,-0.06500000000000003,1.1841666666666661,-0.030256880733944936,0.07273853211009175,0.0019678899082578027,-0.007300135876288659,0.015153682474226784,-0.00546088694158061,1.15
-3.503333333333333,-0.2758333333333333,1.027916666666668,-0.05552483358934973,0.13359344598054276,0.049247311827958384,-0.007085017908270964,0.0024700919132603916,-0.004135341700250816,1.15
